latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.586995,121.002785,9.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h)
2025-10-27,27.4,30.5,26.0,3.50,92,85,12.1
2025-10-28,27.7,31.5,25.2,11.50,96,83,12.4
2025-10-29,27.2,29.9,24.2,14.30,97,86,8.1
2025-10-30,26.2,28.0,24.8,16.70,94,90,8.4
2025-10-31,28.5,31.2,26.1,0.90,91,82,12.3
2025-11-01,28.5,32.2,26.0,2.60,93,80,11.1
2025-11-02,27.7,31.5,24.2,23.30,93,80,13.0
2025-11-03,26.4,29.5,25.4,3.30,91,84,13.2
2025-11-04,26.6,27.7,25.8,5.50,94,86,14.4
2025-11-05,28.1,30.5,26.2,0.20,83,76,20.4
2025-11-06,28.3,31.2,25.7,1.80,93,80,14.6
2025-11-07,27.4,30.9,24.5,3.10,97,85,8.9
2025-11-08,28.1,31.0,25.4,2.80,89,75,19.4
2025-11-09,26.1,27.0,24.2,80.70,94,88,40.7
2025-11-10,27.2,29.1,25.5,16.70,88,82,36.6
2025-11-11,27.6,29.8,25.0,2.50,95,81,21.6
2025-11-12,27.7,29.7,25.2,0.30,90,82,8.3
2025-11-13,27.3,30.4,24.5,0.00,90,80,11.9
2025-11-14,27.3,29.9,25.4,0.40,94,83,8.6
2025-11-15,27.7,31.2,25.2,0.20,93,80,12.8
2025-11-16,28.3,31.6,25.8,1.30,86,73,13.8
2025-11-17,28.5,32.6,26.1,1.60,84,72,9.1
2025-11-18,28.6,32.2,25.0,2.00,88,71,14.8
2025-11-19,28.4,32.2,26.3,4.30,81,71,11.7
2025-11-20,28.6,31.9,26.7,1.20,80,70,12.1
2025-11-21,28.7,32.2,24.6,2.40,89,69,9.0
2025-11-22,28.7,31.8,26.4,1.00,76,66,14.6
2025-11-23,28.8,31.9,27.0,2.90,76,67,14.8
2025-11-24,28.2,32.0,24.5,14.80,94,72,18.3
2025-11-25,25.8,27.0,24.8,18.00,96,89,14.4
2025-11-26,27.5,30.7,24.8,3.30,94,82,18.2
2025-11-27,26.7,30.4,25.2,17.50,95,88,6.0
2025-11-28,26.9,29.0,25.0,1.90,92,87,7.9
2025-11-29,26.1,29.9,24.5,4.40,95,88,6.8
2025-11-30,26.8,30.1,24.7,0.70,95,86,8.6
2025-12-01,26.5,29.6,24.5,3.90,96,86,10.8
2025-12-02,26.9,29.6,25.2,7.10,93,86,6.0
2025-12-03,27.3,30.0,25.0,5.10,93,82,11.2
2025-12-04,27.1,30.5,24.1,0.10,81,67,15.3
2025-12-05,26.6,30.4,23.3,0.00,77,63,15.7
2025-12-06,27.1,30.6,23.9,0.00,77,63,13.4
2025-12-07,26.3,28.6,24.0,7.90,93,74,16.5
2025-12-08,27.3,30.1,24.8,2.70,91,80,9.0
2025-12-09,25.3,28.5,23.2,19.90,98,89,13.2
2025-12-10,27.4,30.0,25.5,1.50,92,81,9.7
2025-12-11,27.0,30.2,25.4,1.50,90,82,7.5
2025-12-12,27.9,30.6,25.6,0.90,79,70,8.7
2025-12-13,28.1,32.0,25.2,0.70,83,69,12.3
2025-12-14,27.7,31.2,24.8,1.10,78,64,10.9
2025-12-15,26.3,30.1,24.9,9.30,95,82,17.9
2025-12-16,26.7,30.8,24.0,10.40,97,79,13.9
2025-12-17,26.0,28.7,24.5,1.40,94,84,12.0
2025-12-18,26.7,29.9,24.5,0.50,91,79,10.0
2025-12-19,26.9,30.9,24.5,2.60,87,77,9.3
2025-12-20,26.3,30.5,24.5,9.30,87,79,10.8
2025-12-21,26.3,29.6,24.5,1.10,91,83,9.6
2025-12-22,25.7,27.6,24.2,15.00,93,86,8.9
2025-12-23,26.1,29.9,24.2,10.00,94,84,12.3
2025-12-24,26.6,29.5,24.9,3.60,93,84,7.6
2025-12-25,26.0,29.2,23.9,6.40,95,85,6.2
2025-12-26,26.5,29.9,24.0,0.70,92,82,7.4
2025-12-27,26.7,29.9,24.1,0.30,92,81,6.9
2025-12-28,27.1,29.8,23.7,0.10,87,75,9.7
2025-12-29,27.8,30.8,24.5,0.30,87,70,10.4
2025-12-30,27.9,31.4,25.1,0.60,82,69,12.3
2025-12-31,27.6,30.0,25.6,1.10,81,70,9.4
2026-01-01,26.4,30.5,23.9,17.10,95,80,6.9
2026-01-02,24.7,27.6,23.4,13.80,94,85,9.6
2026-01-03,24.7,27.4,22.5,0.00,89,76,17.3
2026-01-04,25.3,28.6,22.9,0.00,87,75,12.4
2026-01-05,25.7,28.9,24.0,2.00,92,80,10.0
2026-01-06,25.5,27.4,23.9,1.70,92,84,12.6
2026-01-07,26.2,29.8,23.5,0.30,88,73,10.8
2026-01-08,26.3,28.4,24.7,1.90,83,74,15.5
2026-01-09,26.0,29.1,23.6,2.10,83,72,19.6
2026-01-10,26.5,30.3,24.0,1.30,86,75,9.1
2026-01-11,26.5,30.5,24.0,9.30,93,72,12.2
2026-01-12,26.5,30.5,23.9,0.00,86,70,18.6
2026-01-13,26.2,28.8,24.2,0.80,94,81,7.2
2026-01-14,25.9,29.8,23.6,1.80,90,80,15.3
2026-01-15,25.9,28.4,23.7,1.40,91,79,9.5
2026-01-16,27.1,31.1,23.8,0.00,84,66,8.7
2026-01-17,26.1,28.6,23.9,0.00,86,74,9.0
2026-01-18,27.1,29.8,25.0,0.20,83,71,13.9
2026-01-19,27.0,29.8,24.0,1.20,83,70,11.2
2026-01-20,26.7,30.2,24.0,1.60,82,68,10.5
2026-01-21,26.1,30.5,22.8,0.90,75,61,13.6
2026-01-22,25.6,30.2,22.6,0.20,72,57,11.4
2026-01-23,25.6,30.0,22.4,0.00,74,56,13.6
2026-01-24,25.5,29.2,22.4,0.10,77,60,11.8
2026-01-25,26.1,30.1,23.0,0.00,79,62,12.3
2026-01-26,26.5,28.5,24.1,2.70,87,73,7.7
2026-01-27,26.0,29.1,23.5,3.50,87,76,7.4
2026-01-28,26.0,29.7,22.6,0.70,81,65,10.1
2026-01-29,26.0,30.4,22.6,0.20,80,62,15.9
2026-01-30,25.7,29.6,22.8,6.70,83,68,13.2
2026-01-31,26.0,30.1,23.5,0.40,75,62,6.7
2026-02-01,26.7,30.8,23.9,0.00,70,58,10.4
2026-02-02,27.2,30.8,23.9,0.00,75,58,9.9
2026-02-03,27.0,31.3,23.4,0.00,75,57,14.2
2026-02-04,26.9,31.3,22.6,0.00,80,60,15.4
2026-02-05,27.1,31.9,23.1,0.00,75,55,14.9
2026-02-06,27.1,31.1,24.5,1.40,80,63,12.7
2026-02-07,26.4,28.9,25.2,5.20,89,78,13.2
2026-02-08,25.0,27.2,23.0,3.60,84,77,13.2
2026-02-09,24.5,27.2,22.4,0.00,89,74,11.5
2026-02-10,25.9,30.2,23.2,0.00,87,70,14.3
2026-02-11,26.9,30.0,25.0,0.30,79,70,7.1
2026-02-12,27.0,30.9,24.5,1.30,80,66,13.0
2026-02-13,27.9,32.2,25.0,0.70,83,65,15.0
2026-02-14,25.2,28.9,23.7,28.50,96,90,9.4
2026-02-15,26.6,30.1,24.5,0.30,96,85,5.4
2026-02-16,27.1,30.9,24.6,0.70,91,81,9.3
2026-02-17,27.1,30.9,24.2,1.20,88,75,13.2
2026-02-18,27.1,32.1,24.0,0.00,76,62,17.5
2026-02-19,27.5,32.8,24.5,0.00,73,59,20.7
2026-02-20,27.2,30.5,24.4,0.80,76,63,10.7
2026-02-21,27.2,31.0,24.1,0.00,77,62,16.8
2026-02-22,27.5,31.5,24.6,0.00,75,62,11.4
2026-02-23,28.6,33.5,25.6,0.00,77,57,11.9
2026-02-24,28.3,32.0,25.8,2.20,76,66,10.1
2026-02-25,28.3,32.9,25.2,0.00,74,62,11.7
2026-02-26,27.5,32.2,24.0,0.00,81,66,20.5
2026-02-27,27.8,32.9,24.5,0.00,81,66,13.1
2026-02-28,28.1,33.0,24.7,0.00,74,60,14.4
2026-03-01,28.7,32.1,26.0,0.90,78,64,12.7
2026-03-02,28.2,31.6,25.1,1.00,83,71,13.6
2026-03-03,28.3,33.4,23.6,0.00,81,63,19.0
2026-03-04,28.4,33.1,25.2,0.00,72,61,16.3
2026-03-05,28.5,32.0,25.5,0.50,79,63,13.9
2026-03-06,28.5,31.5,25.8,0.70,77,63,12.4
2026-03-07,28.5,32.5,25.6,0.40,74,60,12.5
2026-03-08,27.7,31.9,24.8,3.00,75,64,17.7
2026-03-09,27.9,32.2,25.1,0.00,63,55,16.3
2026-03-10,27.1,32.0,23.8,0.00,70,55,13.3
2026-03-11,26.8,30.9,23.8,1.00,70,58,15.1
2026-03-12,26.9,30.6,23.7,1.80,78,61,12.4
2026-03-13,25.4,29.9,22.1,0.60,63,55,17.5
2026-03-14,25.0,29.1,21.4,0.00,68,50,20.3
2026-03-15,25.2,29.6,22.2,0.00,67,53,16.3
2026-03-16,26.1,30.4,23.1,0.00,74,57,16.4
2026-03-17,26.6,29.9,23.9,2.20,81,66,13.0
2026-03-18,27.2,30.5,24.5,3.60,78,64,10.5
2026-03-19,27.4,31.9,23.7,1.40,79,60,13.1
2026-03-20,27.3,31.5,24.3,0.00,72,58,12.1
2026-03-21,27.5,32.2,23.9,0.10,77,58,13.3
2026-03-22,27.4,32.0,24.0,0.90,72,58,16.4
2026-03-23,27.3,32.7,23.1,0.00,71,57,14.0
2026-03-24,27.9,32.3,25.0,0.00,72,56,19.9
2026-03-25,28.5,31.3,26.2,0.60,75,63,14.5
2026-03-26,28.1,32.3,24.8,1.40,81,68,20.0
2026-03-27,28.0,32.2,24.8,0.00,81,67,18.3
2026-03-28,28.7,32.5,25.0,0.30,81,64,10.4
2026-03-29,28.6,32.5,25.3,1.10,75,63,14.0
2026-03-30,29.0,33.4,25.6,0.00,77,61,15.9
2026-03-31,28.9,33.4,24.9,0.40,76,58,19.4
2026-04-01,28.6,32.7,24.2,0.00,82,60,18.2
2026-04-02,28.8,34.3,24.4,0.00,73,53,16.5
2026-04-03,28.9,33.5,24.9,0.00,74,53,18.2
2026-04-04,29.4,33.2,26.5,0.00,74,56,14.7
2026-04-05,30.0,35.0,25.8,0.00,74,54,13.4
2026-04-06,30.2,35.4,25.9,0.00,79,56,15.2
2026-04-07,30.2,34.6,27.0,0.10,75,58,14.7
2026-04-08,29.7,34.7,24.5,0.00,71,54,12.3
2026-04-09,29.6,33.4,26.8,0.60,76,61,17.4
2026-04-10,30.0,33.5,27.0,0.10,78,62,15.5
2026-04-11,29.7,33.8,26.1,0.10,78,63,15.8
2026-04-12,29.5,33.9,26.0,0.00,73,57,14.1
2026-04-13,30.1,34.2,26.9,0.00,71,55,13.9
2026-04-14,29.3,33.5,25.4,0.00,75,59,18.6
2026-04-15,29.6,33.8,25.2,0.00,72,53,13.9
2026-04-16,30.0,34.3,27.2,0.20,69,56,16.1
2026-04-17,30.0,33.8,26.6,0.30,73,58,12.4
2026-04-18,30.2,34.2,26.8,0.30,73,58,14.5
2026-04-19,29.6,33.3,26.6,2.50,72,58,12.0
2026-04-20,30.0,34.0,26.2,0.30,73,56,17.5
2026-04-21,30.1,34.8,26.1,0.00,71,55,18.7
2026-04-22,30.2,34.7,26.0,0.00,77,54,18.6
2026-04-23,30.4,34.2,26.9,0.00,74,56,18.7
2026-04-24,30.6,34.8,27.0,0.00,75,56,17.7
2026-04-25,30.9,35.4,27.5,0.70,73,56,18.4
2026-04-26,31.0,35.4,27.9,0.30,69,57,14.0
2026-04-27,30.9,35.5,27.8,0.50,71,57,16.7
2026-04-28,30.6,34.6,26.3,1.90,82,59,17.2
2026-04-29,31.0,34.9,26.8,0.30,66,52,11.8
2026-04-30,30.8,34.5,27.3,0.00,76,56,14.3
2026-05-01,31.3,35.9,28.0,0.00,65,54,14.7
2026-05-02,31.0,35.6,27.5,0.40,69,55,18.8
2026-05-03,30.9,35.0,27.0,0.00,70,57,15.9
2026-05-04,31.3,36.1,27.4,0.00,69,51,12.8
2026-05-05,31.1,35.0,28.0,1.00,72,56,12.7
2026-05-06,31.1,35.3,26.6,0.00,72,55,18.2
2026-05-07,31.7,36.5,28.5,0.10,72,56,16.9
2026-05-08,31.8,36.2,28.3,0.10,71,55,15.2
2026-05-09,31.6,36.2,28.0,0.90,72,55,13.8
2026-05-10,31.4,36.1,28.3,0.00,74,57,16.4
2026-05-11,31.4,35.7,28.5,0.10,74,61,16.3
2026-05-12,31.3,35.5,28.5,0.40,80,63,18.5
2026-05-13,31.5,34.2,29.5,0.10,72,62,15.0
2026-05-14,31.9,34.4,29.1,3.20,71,59,18.8
2026-05-15,30.3,35.8,24.8,12.80,91,68,14.5
2026-05-16,28.5,32.7,25.5,8.80,94,77,10.8
2026-05-17,30.6,35.7,27.6,4.00,78,64,11.1
2026-05-18,29.7,34.2,26.4,7.50,87,70,11.6
2026-05-19,29.5,31.5,27.6,5.50,85,73,9.0
2026-05-20,31.4,34.9,28.9,1.40,70,60,12.8
2026-05-21,32.3,35.6,29.2,1.20,72,58,13.0
2026-05-22,32.7,36.5,29.0,0.90,70,56,8.8
2026-05-23,32.2,36.5,28.0,2.10,76,57,7.4
2026-05-24,32.2,36.3,28.2,4.80,77,58,11.4
2026-05-25,31.3,36.0,27.0,3.00,84,64,14.5
2026-05-26,31.5,34.3,28.9,1.50,80,64,15.3
2026-05-27,31.9,34.7,28.7,0.80,77,61,13.8
2026-05-28,31.1,35.2,27.8,3.00,85,68,14.5
2026-05-29,30.5,33.7,27.6,3.60,83,71,18.0
2026-05-30,29.1,33.2,24.4,4.10,99,77,20.4
2026-05-31,29.2,31.9,26.5,6.20,88,76,22.2
